time_ns,current_a,power_w,spike_v
3.900000,-5.429999973e-12,9.773999952e-12,0.000000008
4.000000,-5.429999977e-12,9.773999959e-12,0.000000008
4.100000,-5.429999980e-12,9.773999965e-12,0.000000008
4.200000,-5.429999984e-12,9.773999971e-12,0.000000008
4.300000,-5.429999987e-12,9.773999977e-12,0.000000008
4.400000,-5.429999991e-12,9.773999984e-12,0.000000008
4.500000,-5.429999994e-12,9.773999990e-12,0.000000008
4.600000,-5.429999998e-12,9.773999996e-12,0.000000008
4.700000,-5.430000001e-12,9.774000002e-12,0.000000008
4.800000,-5.430000005e-12,9.774000009e-12,0.000000008
4.900000,-5.430000008e-12,9.774000015e-12,0.000000008
5.000000,-5.430000012e-12,9.774000021e-12,0.000000008
5.100000,-5.000619390e-04,9.001114903e-04,0.000036228
5.200000,-5.006576939e-04,9.011838489e-04,0.000030700
5.300000,-5.012534487e-04,9.022562076e-04,0.000025172
5.400000,-5.026945272e-04,9.048501490e-04,0.000156794
5.500000,-5.041356058e-04,9.074440904e-04,0.000288416
5.600000,-5.055766843e-04,9.100380318e-04,0.000420038
5.700000,-5.076579569e-04,9.137843224e-04,0.001046228
5.800000,-5.103064704e-04,9.185516467e-04,0.002110626
5.900000,-5.129549839e-04,9.233189711e-04,0.003175024
6.000000,-5.159402980e-04,9.286925363e-04,0.005233460
6.100000,-5.206296073e-04,9.371332931e-04,0.012321090
6.200000,-5.253189166e-04,9.455740499e-04,0.019408720
6.300000,-5.300082259e-04,9.540148067e-04,0.026496350
6.400000,-5.356994710e-04,9.642590479e-04,0.039102330
6.500000,-5.461032547e-04,9.829858585e-04,0.087134381
6.600000,-5.604040786e-04,1.008727341e-03,0.175406731
6.700000,-5.693264088e-04,1.024787536e-03,1.444890784
6.800000,-5.433449695e-04,9.780209451e-04,1.707283668
6.900000,-5.366790751e-04,9.660223352e-04,1.742699675
7.000000,-5.316070770e-04,9.568927386e-04,1.762730415
7.100000,-5.274666044e-04,9.494398879e-04,1.775161651
7.200000,-2.636827382e-05,4.746289288e-05,1.778462192
7.300000,-2.701594435e-05,4.862869982e-05,1.777036068
7.400000,-2.769870065e-05,4.985766118e-05,1.775334787
7.500000,-2.839032376e-05,5.110258277e-05,1.773591578
7.600000,-2.910713606e-05,5.239284491e-05,1.771616571
7.700000,-2.983564632e-05,5.370416338e-05,1.769528843
7.800000,-3.058963640e-05,5.506134552e-05,1.767211931
7.900000,-3.137923989e-05,5.648263179e-05,1.764574686
8.000000,-3.216884337e-05,5.790391807e-05,1.761937441
8.100000,-3.295844686e-05,5.932520435e-05,1.759300195
8.200000,-3.374805034e-05,6.074649062e-05,1.756662950
8.300000,-3.472043961e-05,6.249679130e-05,1.752085124
8.400000,-3.570845078e-05,6.427521141e-05,1.747341445
8.500000,-3.669646196e-05,6.605363152e-05,1.742597765
8.600000,-3.768447313e-05,6.783205164e-05,1.737854086
8.700000,-3.867248431e-05,6.961047175e-05,1.733110407
8.800000,-3.966049548e-05,7.138889186e-05,1.728366728
8.900000,-4.064850665e-05,7.316731198e-05,1.723623049
9.000000,-4.163651783e-05,7.494573209e-05,1.718879370
9.100000,-4.262452900e-05,7.672415220e-05,1.714135690
9.200000,-4.406115201e-05,7.931007362e-05,1.703937288
9.300000,-4.553171696e-05,8.195709054e-05,1.693326182
9.400000,-4.700228192e-05,8.460410746e-05,1.682715075
9.500000,-4.847284688e-05,8.725112438e-05,1.672103969
9.600000,-4.994341183e-05,8.989814130e-05,1.661492862
9.700000,-5.141397679e-05,9.254515822e-05,1.650881756
9.800000,-5.310429153e-05,9.558772475e-05,1.637339207
9.900000,-5.520964983e-05,9.937736969e-05,1.618260015
10.000000,-5.794686217e-05,1.043043519e-04,1.590158000
10.100000,-6.128118570e-05,1.103061343e-04,1.553529287
10.200000,-6.461550923e-05,1.163079166e-04,1.516900575
10.300000,-6.794983276e-05,1.223096990e-04,1.480271862
10.400000,-7.333950209e-05,1.320111038e-04,1.412923130
10.500000,-8.313248502e-05,1.496384730e-04,1.280322118
10.600000,-1.069763519e-04,1.925574335e-04,0.944366214
10.700000,-8.131466199e-05,1.463663916e-04,0.393325219
10.800000,-7.173936280e-05,1.291308530e-04,0.286185942
10.900000,-7.073714995e-05,1.273268699e-04,0.275480386
11.000000,-7.040427985e-05,1.267277037e-04,0.271987536
11.100000,-7.010082791e-05,1.261814902e-04,0.268845730
11.200000,-6.982188601e-05,1.256793948e-04,0.265925676
11.300000,-6.955387079e-05,1.251969674e-04,0.263188281
11.400000,-6.928658643e-05,1.247158556e-04,0.260463105
11.500000,-6.901930208e-05,1.242347437e-04,0.257737928
11.600000,-6.879760528e-05,1.238356895e-04,0.255494466
11.700000,-6.857868893e-05,1.234416401e-04,0.253280384
11.800000,-6.835977257e-05,1.230475906e-04,0.251066302
11.900000,-6.814085622e-05,1.226535412e-04,0.248852220
12.000000,-6.792193986e-05,1.222594918e-04,0.246638138
12.100000,-6.772845135e-05,1.219112124e-04,0.244717664
12.200000,-6.755033813e-05,1.215906086e-04,0.242974724
12.300000,-6.737222492e-05,1.212700049e-04,0.241231783
12.400000,-6.719411170e-05,1.209494011e-04,0.239488843
12.500000,-6.701599849e-05,1.206287973e-04,0.237745903
12.600000,-6.683788527e-05,1.203081935e-04,0.236002962
12.700000,-6.665977206e-05,1.199875897e-04,0.234260022
12.800000,-6.648165884e-05,1.196669859e-04,0.232517082
12.900000,-6.630354563e-05,1.193463821e-04,0.230774142
13.000000,-6.615380973e-05,1.190768575e-04,0.229332915
13.100000,-6.602201852e-05,1.188396333e-04,0.228082480
13.200000,-6.589022730e-05,1.186024091e-04,0.226832045
13.300000,-6.575843609e-05,1.183651850e-04,0.225581610
13.400000,-6.562664488e-05,1.181279608e-04,0.224331174
13.500000,-6.549485367e-05,1.178907366e-04,0.223080739
13.600000,-6.536306245e-05,1.176535124e-04,0.221830304
13.700000,-6.523127124e-05,1.174162882e-04,0.220579869
13.800000,-6.509948003e-05,1.171790641e-04,0.219329434
13.900000,-6.496768882e-05,1.169418399e-04,0.218078999
14.000000,-6.483589760e-05,1.167046157e-04,0.216828564
14.100000,-6.470410639e-05,1.164673915e-04,0.215578129
14.200000,-6.457231518e-05,1.162301673e-04,0.214327694
14.300000,-6.444052397e-05,1.159929431e-04,0.213077259
14.400000,-6.433773865e-05,1.158079296e-04,0.212139563
14.500000,-6.424102408e-05,1.156338433e-04,0.211267322
14.600000,-6.414430951e-05,1.154597571e-04,0.210395081
14.700000,-6.404759494e-05,1.152856709e-04,0.209522840
14.800000,-6.395088036e-05,1.151115847e-04,0.208650599
14.900000,-6.385416579e-05,1.149374984e-04,0.207778358
15.000000,-6.375745122e-05,1.147634122e-04,0.206906117
15.100000,-6.366073665e-05,1.145893260e-04,0.206033876
15.200000,-6.356402208e-05,1.144152397e-04,0.205161635
15.300000,-6.346730750e-05,1.142411535e-04,0.204289394
15.400000,-6.337059293e-05,1.140670673e-04,0.203417153
15.500000,-6.327387836e-05,1.138929810e-04,0.202544912
15.600000,-6.317716379e-05,1.137188948e-04,0.201672671
15.700000,-6.308044922e-05,1.135448086e-04,0.200800430
15.800000,-6.298373464e-05,1.133707224e-04,0.199928189
15.900000,-6.288702007e-05,1.131966361e-04,0.199055948
16.000000,-6.279030550e-05,1.130225499e-04,0.198183707
16.100000,-6.269359093e-05,1.128484637e-04,0.197311466
16.200000,-6.259687635e-05,1.126743774e-04,0.196439225
16.300000,-6.250016178e-05,1.125002912e-04,0.195566984
16.400000,-6.240344721e-05,1.123262050e-04,0.194694743
16.500000,-6.230673264e-05,1.121521187e-04,0.193822502
16.600000,-6.223003836e-05,1.120140690e-04,0.193150669
16.700000,-6.216062074e-05,1.118891173e-04,0.192551677
16.800000,-6.209120312e-05,1.117641656e-04,0.191952686
16.900000,-6.202178550e-05,1.116392139e-04,0.191353694
17.000000,-6.195236788e-05,1.115142622e-04,0.190754703
17.100000,-6.188295026e-05,1.113893105e-04,0.190155711
17.200000,-6.181353264e-05,1.112643588e-04,0.189556719
17.300000,-6.174411502e-05,1.111394070e-04,0.188957728
17.400000,-6.167469740e-05,1.110144553e-04,0.188358736
17.500000,-6.160527979e-05,1.108895036e-04,0.187759745
17.600000,-6.153586217e-05,1.107645519e-04,0.187160753
17.700000,-6.146644455e-05,1.106396002e-04,0.186561761
17.800000,-6.139702693e-05,1.105146485e-04,0.185962770
17.900000,-6.132760931e-05,1.103896968e-04,0.185363778
18.000000,-6.125819169e-05,1.102647450e-04,0.184764787
18.100000,-6.118877407e-05,1.101397933e-04,0.184165795
18.200000,-6.111935645e-05,1.100148416e-04,0.183566803
18.300000,-6.104993883e-05,1.098898899e-04,0.182967812
18.400000,-6.098052121e-05,1.097649382e-04,0.182368820
18.500000,-6.091110359e-05,1.096399865e-04,0.181769829
18.600000,-6.084168597e-05,1.095150348e-04,0.181170837
18.700000,-6.077226836e-05,1.093900830e-04,0.180571845
18.800000,-6.070285074e-05,1.092651313e-04,0.179972854
18.900000,-6.063343312e-05,1.091401796e-04,0.179373862
19.000000,-6.056401550e-05,1.090152279e-04,0.178774871
19.100000,-6.049459788e-05,1.088902762e-04,0.178175879
19.200000,-6.043693190e-05,1.087864774e-04,0.177695478
19.300000,-6.038320719e-05,1.086897729e-04,0.177254849
19.400000,-6.032948248e-05,1.085930685e-04,0.176814220
19.500000,-6.027575777e-05,1.084963640e-04,0.176373591
19.600000,-6.022203306e-05,1.083996595e-04,0.175932962
19.700000,-6.016830835e-05,1.083029550e-04,0.175492334
19.800000,-6.011458364e-05,1.082062506e-04,0.175051705
19.900000,-6.006085893e-05,1.081095461e-04,0.174611076
20.000000,-6.000713422e-05,1.080128416e-04,0.174170447
20.100000,-5.995340951e-05,1.079161371e-04,0.173729819
20.200000,-5.989968480e-05,1.078194326e-04,0.173289190
20.300000,-5.984596010e-05,1.077227282e-04,0.172848561
20.400000,-5.979223539e-05,1.076260237e-04,0.172407932
20.500000,-5.973851068e-05,1.075293192e-04,0.171967304
20.600000,-5.968478597e-05,1.074326147e-04,0.171526675
20.700000,-5.963106126e-05,1.073359103e-04,0.171086046
20.800000,-5.957733655e-05,1.072392058e-04,0.170645417
20.900000,-5.952361184e-05,1.071425013e-04,0.170204789
21.000000,-5.946988713e-05,1.070457968e-04,0.169764160
21.100000,-5.941616242e-05,1.069490924e-04,0.169323531
21.200000,-5.936243771e-05,1.068523879e-04,0.168882902
21.300000,-5.930871300e-05,1.067556834e-04,0.168442273
21.400000,-5.925498829e-05,1.066589789e-04,0.168001645
21.500000,-5.920126358e-05,1.065622744e-04,0.167561016
21.600000,-5.914753887e-05,1.064655700e-04,0.167120387
21.700000,-5.909381416e-05,1.063688655e-04,0.166679758
21.800000,-5.904008945e-05,1.062721610e-04,0.166239130
21.900000,-5.898636474e-05,1.061754565e-04,0.165798501
22.000000,-5.893264004e-05,1.060787521e-04,0.165357872
22.100000,-5.888336747e-05,1.059900614e-04,0.164958528
22.200000,-5.884153336e-05,1.059147600e-04,0.164628160
22.300000,-5.879969925e-05,1.058394587e-04,0.164297793
22.400000,-5.875786515e-05,1.057641573e-04,0.163967425
22.500000,-5.871603104e-05,1.056888559e-04,0.163637058
22.600000,-5.867419694e-05,1.056135545e-04,0.163306690
22.700000,-5.863236283e-05,1.055382531e-04,0.162976323
22.800000,-5.859052872e-05,1.054629517e-04,0.162645955
22.900000,-5.854869462e-05,1.053876503e-04,0.162315588
23.000000,-5.850686051e-05,1.053123489e-04,0.161985220
23.100000,-5.846502641e-05,1.052370475e-04,0.161654853
23.200000,-5.842319230e-05,1.051617461e-04,0.161324485
23.300000,-5.838135819e-05,1.050864447e-04,0.160994118
23.400000,-5.833952409e-05,1.050111434e-04,0.160663750
23.500000,-5.829768998e-05,1.049358420e-04,0.160333383
23.600000,-5.825585588e-05,1.048605406e-04,0.160003015
23.700000,-5.821402177e-05,1.047852392e-04,0.159672648
23.800000,-5.817218766e-05,1.047099378e-04,0.159342280
23.900000,-5.813035356e-05,1.046346364e-04,0.159011913
24.000000,-5.808851945e-05,1.045593350e-04,0.158681545
24.100000,-5.804668535e-05,1.044840336e-04,0.158351178
24.200000,-5.800485124e-05,1.044087322e-04,0.158020810
24.300000,-5.796301713e-05,1.043334308e-04,0.157690443
24.400000,-5.792118303e-05,1.042581295e-04,0.157360075
24.500000,-5.787934892e-05,1.041828281e-04,0.157029708
24.600000,-5.783751482e-05,1.041075267e-04,0.156699340
24.700000,-5.779568071e-05,1.040322253e-04,0.156368973
24.800000,-5.775384660e-05,1.039569239e-04,0.156038605
24.900000,-5.771201250e-05,1.038816225e-04,0.155708238
25.000000,-5.767017839e-05,1.038063211e-04,0.155377870
25.100000,-5.696007199e-04,1.025281296e-03,0.262083775
25.200000,-5.528125457e-04,9.950625822e-04,1.631977886
25.300000,-5.414406784e-04,9.745932210e-04,1.718781150
25.400000,-5.353421161e-04,9.636158090e-04,1.748445114
25.500000,-5.305843923e-04,9.550519062e-04,1.765830482
25.600000,-5.266780357e-04,9.480204643e-04,1.776562550
25.700000,-5.232647873e-04,9.418766171e-04,1.784005376
25.800000,-5.203301679e-04,9.365943023e-04,1.788671901
25.900000,-5.176803011e-04,9.318245419e-04,1.792178889
26.000000,-5.153505549e-04,9.276309988e-04,1.794382317
26.100000,-5.131353909e-04,9.236437037e-04,1.796307239
26.200000,-5.113195568e-04,9.203752022e-04,1.797261542
26.300000,-5.095037226e-04,9.171067007e-04,1.798215845
26.400000,-5.078861137e-04,9.141950046e-04,1.798917320
26.500000,-5.066093201e-04,9.118967762e-04,1.799184100
26.600000,-5.053325265e-04,9.095985478e-04,1.799450879
26.700000,-5.040557330e-04,9.073003194e-04,1.799717659
26.800000,-5.032056169e-04,9.057701104e-04,1.799825772
26.900000,-5.024415351e-04,9.043947632e-04,1.799901892
27.000000,-5.016774534e-04,9.030194160e-04,1.799978013
27.100000,-5.009133716e-04,9.016440689e-04,1.800054133
27.200000,-1.084460707e-06,1.952029273e-06,1.799982488
27.300000,-1.216847977e-06,2.190326359e-06,1.799978295
27.400000,-1.354447802e-06,2.438006044e-06,1.799974145
27.500000,-1.499163050e-06,2.698493490e-06,1.799969833
27.600000,-1.657686293e-06,2.983835327e-06,1.799963609
27.700000,-1.816209536e-06,3.269177165e-06,1.799957385
27.800000,-1.984701231e-06,3.572462215e-06,1.799949409
27.900000,-2.173365057e-06,3.912057103e-06,1.799937888
28.000000,-2.362028884e-06,4.251651990e-06,1.799926366
28.100000,-2.550692710e-06,4.591246878e-06,1.799914845
28.200000,-2.739356537e-06,4.930841766e-06,1.799903324
28.300000,-2.928020363e-06,5.270436654e-06,1.799891803
28.400000,-3.163817597e-06,5.694871674e-06,1.799863826
28.500000,-3.411634270e-06,6.140941687e-06,1.799831653
28.600000,-3.659450944e-06,6.587011699e-06,1.799799481
28.700000,-3.907267617e-06,7.033081711e-06,1.799767308
28.800000,-4.155084291e-06,7.479151724e-06,1.799735135
28.900000,-4.402900964e-06,7.925221736e-06,1.799702962
29.000000,-4.650717638e-06,8.371291748e-06,1.799670789
29.100000,-4.898534312e-06,8.817361761e-06,1.799638616
29.200000,-5.146350985e-06,9.263431773e-06,1.799606443
29.300000,-5.394167659e-06,9.709501786e-06,1.799574270
29.400000,-5.641984332e-06,1.015557180e-05,1.799542097
29.500000,-5.973570539e-06,1.075242697e-05,1.799423378
29.600000,-6.336304110e-06,1.140534740e-05,1.799272480
29.700000,-6.699037681e-06,1.205826783e-05,1.799121582
29.800000,-7.061771251e-06,1.271118825e-05,1.798970684
29.900000,-7.424504822e-06,1.336410868e-05,1.798819785
30.000000,-7.787238392e-06,1.401702911e-05,1.798668887
30.100000,-8.149971963e-06,1.466994953e-05,1.798517989
30.200000,-8.512705533e-06,1.532286996e-05,1.798367091
30.300000,-8.875439104e-06,1.597579039e-05,1.798216193
30.400000,-9.238172674e-06,1.662871081e-05,1.798065294
30.500000,-9.600906245e-06,1.728163124e-05,1.797914396
30.600000,-9.963639816e-06,1.793455167e-05,1.797763498
30.700000,-1.032637339e-05,1.858747209e-05,1.797612600
30.800000,-1.068910696e-05,1.924039252e-05,1.797461701
30.900000,-1.105184053e-05,1.989331295e-05,1.797310803
31.000000,-1.141457410e-05,2.054623338e-05,1.797159905
31.100000,-1.177730767e-05,2.119915380e-05,1.797009007
31.200000,-1.214004124e-05,2.185207423e-05,1.796858109
31.300000,-1.250277481e-05,2.250499466e-05,1.796707210
31.400000,-1.286550838e-05,2.315791508e-05,1.796556312
31.500000,-1.322824195e-05,2.381083551e-05,1.796405414
31.600000,-1.359097552e-05,2.446375594e-05,1.796254516
31.700000,-1.407526919e-05,2.533548454e-05,1.795625521
31.800000,-1.464290523e-05,2.635722941e-05,1.794668739
31.900000,-1.521054127e-05,2.737897428e-05,1.793711958
32.000000,-1.577817730e-05,2.840071915e-05,1.792755177
32.100000,-1.634581334e-05,2.942246401e-05,1.791798395
32.200000,-1.691344938e-05,3.044420888e-05,1.790841614
32.300000,-1.748108542e-05,3.146595375e-05,1.789884833
32.400000,-1.804872145e-05,3.248769862e-05,1.788928051
32.500000,-1.861635749e-05,3.350944348e-05,1.787971270
32.600000,-1.918399353e-05,3.453118835e-05,1.787014489
32.700000,-1.975162957e-05,3.555293322e-05,1.786057707
32.800000,-2.031926560e-05,3.657467809e-05,1.785100926
32.900000,-2.088690164e-05,3.759642296e-05,1.784144145
33.000000,-2.145453768e-05,3.861816782e-05,1.783187363
33.100000,-2.202217372e-05,3.963991269e-05,1.782230582
33.200000,-2.258980976e-05,4.066165756e-05,1.781273801
33.300000,-2.315744579e-05,4.168340243e-05,1.780317019
33.400000,-2.372508183e-05,4.270514730e-05,1.779360238
33.500000,-2.429271787e-05,4.372689216e-05,1.778403457
33.600000,-2.486035391e-05,4.474863703e-05,1.777446675
33.700000,-2.542798994e-05,4.577038190e-05,1.776489894
33.800000,-2.599562598e-05,4.679212677e-05,1.775533113
33.900000,-2.656326202e-05,4.781387163e-05,1.774576331
34.000000,-2.713089806e-05,4.883561650e-05,1.773619550
34.100000,-2.769853409e-05,4.985736137e-05,1.772662769
34.200000,-2.826617013e-05,5.087910624e-05,1.771705987
34.300000,-2.883380617e-05,5.190085111e-05,1.770749206
34.400000,-2.940144221e-05,5.292259597e-05,1.769792425
34.500000,-2.996907825e-05,5.394434084e-05,1.768835643
34.600000,-3.065987087e-05,5.518776756e-05,1.766924052
34.700000,-3.146483116e-05,5.663669608e-05,1.764127341
34.800000,-3.226979144e-05,5.808562460e-05,1.761330630
34.900000,-3.307475173e-05,5.953455312e-05,1.758533918
35.000000,-3.387971202e-05,6.098348164e-05,1.755737207
35.100000,-3.468467231e-05,6.243241016e-05,1.752940496
35.200000,-3.568737107e-05,6.423726792e-05,1.747935443
35.300000,-3.681415986e-05,6.626548774e-05,1.741544555
35.400000,-3.794094865e-05,6.829370756e-05,1.735153666
35.500000,-3.906773743e-05,7.032192738e-05,1.728762778
35.600000,-4.019452622e-05,7.235014720e-05,1.722371889
35.700000,-4.132131501e-05,7.437836702e-05,1.715981001
35.800000,-4.244810380e-05,7.640658683e-05,1.709590112
35.900000,-4.357489258e-05,7.843480665e-05,1.703199224
36.000000,-4.470168137e-05,8.046302647e-05,1.696808335
36.100000,-4.582847016e-05,8.249124629e-05,1.690417447
36.200000,-4.695525895e-05,8.451946611e-05,1.684026558
36.300000,-4.808204774e-05,8.654768592e-05,1.677635670
36.400000,-4.968401133e-05,8.943122040e-05,1.665256564
36.500000,-5.140079390e-05,9.252142902e-05,1.651430493
36.600000,-5.313748669e-05,9.564747604e-05,1.637339697
36.700000,-5.529650380e-05,9.953370683e-05,1.617633697
36.800000,-5.796002947e-05,1.043280530e-04,1.590694006
36.900000,-6.087789089e-05,1.095802036e-04,1.560107627
37.000000,-6.379575232e-05,1.148323542e-04,1.529521247
37.100000,-6.818656942e-05,1.227358250e-04,1.477378585
37.200000,-7.446013586e-05,1.340282445e-04,1.397404613
37.300000,-8.464370703e-05,1.523586727e-04,1.258861238
37.400000,-1.099671762e-04,1.979409172e-04,0.902628042
37.500000,-7.993026402e-05,1.438744752e-04,0.377424335
37.600000,-7.161686202e-05,1.289103516e-04,0.284480101
37.700000,-7.075053558e-05,1.273509640e-04,0.275395151
37.800000,-7.039335171e-05,1.267080331e-04,0.271882331
37.900000,-7.011298926e-05,1.262033807e-04,0.268815947
38.000000,-6.978553279e-05,1.256139590e-04,0.265795298
38.100000,-6.952107663e-05,1.251379379e-04,0.263041231
38.200000,-6.928648110e-05,1.247156660e-04,0.260413517
38.300000,-6.905188556e-05,1.242933940e-04,0.257785803
38.400000,-6.881825795e-05,1.238728643e-04,0.255438811
38.500000,-6.858505984e-05,1.234531077e-04,0.253216387
38.600000,-6.835186173e-05,1.230333511e-04,0.250993963
38.700000,-6.811866362e-05,1.226135945e-04,0.248771539
38.800000,-6.788546551e-05,1.221938379e-04,0.246549115
38.900000,-6.767829152e-05,1.218209247e-04,0.244528340
39.000000,-6.751110510e-05,1.215199892e-04,0.242817410
39.100000,-6.734391868e-05,1.212190536e-04,0.241106480
39.200000,-6.717673226e-05,1.209181181e-04,0.239395551
39.300000,-6.700954584e-05,1.206171825e-04,0.237684621
39.400000,-6.684235942e-05,1.203162470e-04,0.235973691
39.500000,-6.667517300e-05,1.200153114e-04,0.234262761
39.600000,-6.650798658e-05,1.197143758e-04,0.232551831
39.700000,-6.634080016e-05,1.194134403e-04,0.230840902
39.800000,-6.619037781e-05,1.191426801e-04,0.229368752
39.900000,-6.605880850e-05,1.189058553e-04,0.228165136
40.000000,-6.592723920e-05,1.186690306e-04,0.226961520
40.100000,-6.579566989e-05,1.184322058e-04,0.225757904
40.200000,-6.566410059e-05,1.181953811e-04,0.224554289
40.300000,-6.553253128e-05,1.179585563e-04,0.223350673
40.400000,-6.540096198e-05,1.177217316e-04,0.222147057
40.500000,-6.526939267e-05,1.174849068e-04,0.220943441
40.600000,-6.513782336e-05,1.172480821e-04,0.219739825
40.700000,-6.500625406e-05,1.170112573e-04,0.218536210
40.800000,-6.487468475e-05,1.167744326e-04,0.217332594
40.900000,-6.474311545e-05,1.165376078e-04,0.216128978
41.000000,-6.461154614e-05,1.163007831e-04,0.214925362
41.100000,-6.447997684e-05,1.160639583e-04,0.213721747
41.200000,-6.434840753e-05,1.158271336e-04,0.212518131
41.300000,-6.421683822e-05,1.155903088e-04,0.211314515
41.400000,-6.408526892e-05,1.153534841e-04,0.210110899
41.500000,-6.395369961e-05,1.151166593e-04,0.208907283
41.600000,-6.384924658e-05,1.149286438e-04,0.207942252
41.700000,-6.376116393e-05,1.147700951e-04,0.207121257
41.800000,-6.367308128e-05,1.146115463e-04,0.206300262
41.900000,-6.358499863e-05,1.144529975e-04,0.205479268
42.000000,-6.349691598e-05,1.142944488e-04,0.204658273
42.100000,-6.340883333e-05,1.141359000e-04,0.203837278
42.200000,-6.332075068e-05,1.139773512e-04,0.203016283
42.300000,-6.323266803e-05,1.138188025e-04,0.202195288
42.400000,-6.314458538e-05,1.136602537e-04,0.201374293
42.500000,-6.305650273e-05,1.135017049e-04,0.200553298
42.600000,-6.296842008e-05,1.133431561e-04,0.199732303
42.700000,-6.288033743e-05,1.131846074e-04,0.198911308
42.800000,-6.279225478e-05,1.130260586e-04,0.198090313
42.900000,-6.270417213e-05,1.128675098e-04,0.197269318
43.000000,-6.261608948e-05,1.127089611e-04,0.196448323
43.100000,-6.252800683e-05,1.125504123e-04,0.195627328
43.200000,-6.243992418e-05,1.123918635e-04,0.194806333
43.300000,-6.235184153e-05,1.122333147e-04,0.193985338
43.400000,-6.226375888e-05,1.120747660e-04,0.193164343
43.500000,-6.217567623e-05,1.119162172e-04,0.192343348
43.600000,-6.209376758e-05,1.117687816e-04,0.191626908
43.700000,-6.201805848e-05,1.116325053e-04,0.191015454
43.800000,-6.194234939e-05,1.114962289e-04,0.190404000
43.900000,-6.186664029e-05,1.113599525e-04,0.189792546
44.000000,-6.179093119e-05,1.112236761e-04,0.189181092
44.100000,-6.171522209e-05,1.110873998e-04,0.188569638
44.200000,-6.163951300e-05,1.109511234e-04,0.187958184
44.300000,-6.156380390e-05,1.108148470e-04,0.187346730
44.400000,-6.148809480e-05,1.106785706e-04,0.186735276
44.500000,-6.141238570e-05,1.105422943e-04,0.186123822
44.600000,-6.133667661e-05,1.104060179e-04,0.185512368
44.700000,-6.126096751e-05,1.102697415e-04,0.184900914
44.800000,-6.118525841e-05,1.101334651e-04,0.184289460
44.900000,-6.110954931e-05,1.099971888e-04,0.183678006
45.000000,-6.103384022e-05,1.098609124e-04,0.183066552
45.100000,-5.758507234e-04,1.036531302e-03,0.330600539
45.200000,-5.499913295e-04,9.899843930e-04,1.658500430
45.300000,-5.406038978e-04,9.730870160e-04,1.723476481
45.400000,-5.346964434e-04,9.624535982e-04,1.751105432
45.500000,-5.300799019e-04,9.541438234e-04,1.767334372
45.600000,-5.262093974e-04,9.471769154e-04,1.777745667
45.700000,-5.228475308e-04,9.411255554e-04,1.784964441
45.800000,-5.200175883e-04,9.360316589e-04,1.789042488
45.900000,-5.172810279e-04,9.311058503e-04,1.792790658
46.000000,-5.150920502e-04,9.271656904e-04,1.794604459
46.100000,-5.129030725e-04,9.232255305e-04,1.796418261
46.200000,-5.110815847e-04,9.199468525e-04,1.797429585
46.300000,-5.093613882e-04,9.168504987e-04,1.798219723
46.400000,-5.076411916e-04,9.137541449e-04,1.799009861
