time_ns,current_a,power_w,spike_v
3.900000,-5.429999973e-12,9.773999952e-12,0.000000008
4.000000,-5.429999977e-12,9.773999959e-12,0.000000008
4.100000,-5.429999980e-12,9.773999965e-12,0.000000008
4.200000,-5.429999984e-12,9.773999971e-12,0.000000008
4.300000,-5.429999987e-12,9.773999977e-12,0.000000008
4.400000,-5.429999991e-12,9.773999984e-12,0.000000008
4.500000,-5.429999994e-12,9.773999990e-12,0.000000008
4.600000,-5.429999998e-12,9.773999996e-12,0.000000008
4.700000,-5.430000001e-12,9.774000002e-12,0.000000008
4.800000,-5.430000005e-12,9.774000009e-12,0.000000008
4.900000,-5.430000008e-12,9.774000015e-12,0.000000008
5.000000,-5.430000012e-12,9.774000021e-12,0.000000008
5.100000,-4.000259518e-04,7.200467132e-04,0.000029748
5.200000,-4.004070490e-04,7.207326882e-04,0.000025317
5.300000,-4.007881462e-04,7.214186631e-04,0.000020885
5.400000,-4.017294081e-04,7.231129346e-04,0.000070932
5.500000,-4.026706700e-04,7.248072060e-04,0.000120978
5.600000,-4.036119319e-04,7.265014775e-04,0.000171025
5.700000,-4.047826634e-04,7.286087941e-04,0.000341909
5.800000,-4.065988666e-04,7.318779600e-04,0.000852698
5.900000,-4.084150699e-04,7.351471258e-04,0.001363487
6.000000,-4.102312732e-04,7.384162917e-04,0.001874275
6.100000,-4.120474765e-04,7.416854576e-04,0.002385064
6.200000,-4.150963825e-04,7.471734884e-04,0.005646959
6.300000,-4.183659700e-04,7.530587459e-04,0.009401364
6.400000,-4.216355574e-04,7.589440034e-04,0.013155769
6.500000,-4.249051449e-04,7.648292609e-04,0.016910175
6.600000,-4.281747324e-04,7.707145183e-04,0.020664580
6.700000,-4.338105869e-04,7.808590564e-04,0.037402737
6.800000,-4.398315501e-04,7.916967903e-04,0.056253993
6.900000,-4.472992764e-04,8.051386976e-04,0.087261245
7.000000,-4.612132071e-04,8.301837728e-04,0.182423476
7.100000,-4.893785816e-04,8.808814468e-04,1.195999758
7.200000,-5.133064339e-05,9.239515810e-05,1.652342059
7.300000,-5.304240956e-05,9.547633722e-05,1.638153443
7.400000,-5.512501101e-05,9.922501982e-05,1.619405597
7.500000,-5.759637927e-05,1.036734827e-04,1.595281122
7.600000,-6.049042082e-05,1.088827575e-04,1.565046431
7.700000,-6.413512667e-05,1.154432280e-04,1.523926923
7.800000,-6.777983252e-05,1.220036985e-04,1.482807415
7.900000,-7.407101931e-05,1.333278348e-04,1.402374002
8.000000,-8.342915895e-05,1.501724861e-04,1.276187728
8.100000,-1.077223646e-04,1.939002562e-04,0.933991416
8.200000,-8.099039485e-05,1.457827107e-04,0.389602263
8.300000,-7.169097572e-05,1.290437563e-04,0.285617389
8.400000,-7.074333741e-05,1.273380073e-04,0.275514704
8.500000,-7.040364441e-05,1.267265599e-04,0.271978915
8.600000,-7.010405907e-05,1.261873063e-04,0.268863861
8.700000,-6.981786818e-05,1.256721627e-04,0.265936136
8.800000,-6.955196404e-05,1.251935353e-04,0.263184695
8.900000,-6.928605990e-05,1.247149078e-04,0.260433253
9.000000,-6.903064031e-05,1.242551526e-04,0.257807227
9.100000,-6.880846867e-05,1.238552436e-04,0.255578912
9.200000,-6.858629704e-05,1.234553347e-04,0.253350596
9.300000,-6.836412540e-05,1.230554257e-04,0.251122281
9.400000,-6.814195376e-05,1.226555168e-04,0.248893965
9.500000,-6.791978213e-05,1.222556078e-04,0.246665650
9.600000,-6.772111177e-05,1.218980012e-04,0.244690693
9.700000,-6.755068592e-05,1.215912346e-04,0.243020229
9.800000,-6.738026006e-05,1.212844681e-04,0.241349765
9.900000,-6.720983420e-05,1.209777016e-04,0.239679302
10.000000,-6.703940834e-05,1.206709350e-04,0.238008838
10.100000,-6.686898249e-05,1.203641685e-04,0.236338375
10.200000,-6.669855663e-05,1.200574019e-04,0.234667911
10.300000,-6.652813077e-05,1.197506354e-04,0.232997448
10.400000,-6.635770492e-05,1.194438689e-04,0.231326984
10.500000,-6.618727906e-05,1.191371023e-04,0.229656520
10.600000,-6.601685320e-05,1.188303358e-04,0.227986057
10.700000,-6.584642735e-05,1.185235692e-04,0.226315593
10.800000,-6.571702555e-05,1.182906460e-04,0.225097272
10.900000,-6.559305859e-05,1.180675055e-04,0.223938850
11.000000,-6.546909162e-05,1.178443649e-04,0.222780428
11.100000,-6.534512466e-05,1.176212244e-04,0.221622006
11.200000,-6.522115770e-05,1.173980839e-04,0.220463584
11.300000,-6.509719073e-05,1.171749433e-04,0.219305162
11.400000,-6.497322377e-05,1.169518028e-04,0.218146740
11.500000,-6.484925680e-05,1.167286622e-04,0.216988318
11.600000,-6.472528984e-05,1.165055217e-04,0.215829896
11.700000,-6.460132287e-05,1.162823812e-04,0.214671474
11.800000,-6.447735591e-05,1.160592406e-04,0.213513052
11.900000,-6.435338894e-05,1.158361001e-04,0.212354630
12.000000,-6.422942198e-05,1.156129596e-04,0.211196208
12.100000,-6.410545502e-05,1.153898190e-04,0.210037786
12.200000,-6.399085624e-05,1.151835412e-04,0.208976059
12.300000,-6.389993145e-05,1.150198766e-04,0.208158684
12.400000,-6.380900666e-05,1.148562120e-04,0.207341309
12.500000,-6.371808188e-05,1.146925474e-04,0.206523935
12.600000,-6.362715709e-05,1.145288828e-04,0.205706560
12.700000,-6.353623231e-05,1.143652181e-04,0.204889185
12.800000,-6.344530752e-05,1.142015535e-04,0.204071811
12.900000,-6.335438273e-05,1.140378889e-04,0.203254436
13.000000,-6.326345795e-05,1.138742243e-04,0.202437062
13.100000,-6.317253316e-05,1.137105597e-04,0.201619687
13.200000,-6.308160837e-05,1.135468951e-04,0.200802312
13.300000,-6.299068359e-05,1.133832305e-04,0.199984938
13.400000,-6.289975880e-05,1.132195658e-04,0.199167563
13.500000,-6.280883402e-05,1.130559012e-04,0.198350188
13.600000,-6.271790923e-05,1.128922366e-04,0.197532814
13.700000,-6.262698444e-05,1.127285720e-04,0.196715439
13.800000,-6.253605966e-05,1.125649074e-04,0.195898065
13.900000,-6.244513487e-05,1.124012428e-04,0.195080690
14.000000,-6.235421008e-05,1.122375782e-04,0.194263315
14.100000,-6.226328530e-05,1.120739135e-04,0.193445941
14.200000,-6.217236051e-05,1.119102489e-04,0.192628566
14.300000,-6.208143573e-05,1.117465843e-04,0.191811192
14.400000,-6.199174003e-05,1.115851321e-04,0.191006443
14.500000,-6.192484630e-05,1.114647233e-04,0.190435924
14.600000,-6.185795257e-05,1.113443146e-04,0.189865405
14.700000,-6.179105885e-05,1.112239059e-04,0.189294886
14.800000,-6.172416512e-05,1.111034972e-04,0.188724368
14.900000,-6.165727139e-05,1.109830885e-04,0.188153849
15.000000,-6.159037767e-05,1.108626798e-04,0.187583330
15.100000,-6.152348394e-05,1.107422711e-04,0.187012812
15.200000,-6.145659021e-05,1.106218624e-04,0.186442293
15.300000,-6.138969648e-05,1.105014537e-04,0.185871774
15.400000,-6.132280276e-05,1.103810450e-04,0.185301255
15.500000,-6.125590903e-05,1.102606363e-04,0.184730737
15.600000,-6.118901530e-05,1.101402275e-04,0.184160218
15.700000,-6.112212158e-05,1.100198188e-04,0.183589699
15.800000,-6.105522785e-05,1.098994101e-04,0.183019181
15.900000,-6.098833412e-05,1.097790014e-04,0.182448662
16.000000,-6.092144039e-05,1.096585927e-04,0.181878143
16.100000,-6.085454667e-05,1.095381840e-04,0.181307625
16.200000,-6.078765294e-05,1.094177753e-04,0.180737106
16.300000,-6.072075921e-05,1.092973666e-04,0.180166587
16.400000,-6.065386548e-05,1.091769579e-04,0.179596068
16.500000,-6.058697176e-05,1.090565492e-04,0.179025550
16.600000,-6.052007803e-05,1.089361405e-04,0.178455031
16.700000,-6.045318430e-05,1.088157317e-04,0.177884512
16.800000,-6.038629058e-05,1.086953230e-04,0.177313994
16.900000,-6.031939685e-05,1.085749143e-04,0.176743475
17.000000,-6.025250312e-05,1.084545056e-04,0.176172956
17.100000,-6.018560939e-05,1.083340969e-04,0.175602437
17.200000,-6.013248001e-05,1.082384640e-04,0.175165036
17.300000,-6.008351309e-05,1.081503236e-04,0.174767891
17.400000,-6.003454617e-05,1.080621831e-04,0.174370746
17.500000,-5.998557925e-05,1.079740426e-04,0.173973601
17.600000,-5.993661233e-05,1.078859022e-04,0.173576456
17.700000,-5.988764541e-05,1.077977617e-04,0.173179310
17.800000,-5.983867849e-05,1.077096213e-04,0.172782165
17.900000,-5.978971157e-05,1.076214808e-04,0.172385020
18.000000,-5.974074465e-05,1.075333404e-04,0.171987875
18.100000,-5.969177773e-05,1.074451999e-04,0.171590730
18.200000,-5.964281081e-05,1.073570595e-04,0.171193585
18.300000,-5.959384389e-05,1.072689190e-04,0.170796440
18.400000,-5.954487697e-05,1.071807785e-04,0.170399294
18.500000,-5.949591005e-05,1.070926381e-04,0.170002149
18.600000,-5.944694313e-05,1.070044976e-04,0.169605004
18.700000,-5.939797621e-05,1.069163572e-04,0.169207859
18.800000,-5.934900929e-05,1.068282167e-04,0.168810714
18.900000,-5.930004237e-05,1.067400763e-04,0.168413569
19.000000,-5.925107545e-05,1.066519358e-04,0.168016423
19.100000,-5.920210853e-05,1.065637954e-04,0.167619278
19.200000,-5.915314161e-05,1.064756549e-04,0.167222133
19.300000,-5.910417469e-05,1.063875144e-04,0.166824988
19.400000,-5.905520777e-05,1.062993740e-04,0.166427843
19.500000,-5.900624085e-05,1.062112335e-04,0.166030698
19.600000,-5.895727394e-05,1.061230931e-04,0.165633552
19.700000,-5.890830702e-05,1.060349526e-04,0.165236407
19.800000,-5.885934010e-05,1.059468122e-04,0.164839262
19.900000,-5.881037318e-05,1.058586717e-04,0.164442117
20.000000,-5.876140626e-05,1.057705313e-04,0.164044972
20.100000,-5.871243934e-05,1.056823908e-04,0.163647827
20.200000,-5.866347242e-05,1.055942504e-04,0.163250682
20.300000,-5.861450550e-05,1.055061099e-04,0.162853536
20.400000,-5.856553858e-05,1.054179694e-04,0.162456391
20.500000,-5.851657166e-05,1.053298290e-04,0.162059246
20.600000,-5.846760474e-05,1.052416885e-04,0.161662101
20.700000,-5.841863782e-05,1.051535481e-04,0.161264956
20.800000,-5.836967090e-05,1.050654076e-04,0.160867811
20.900000,-5.832070398e-05,1.049772672e-04,0.160470665
21.000000,-5.827173706e-05,1.048891267e-04,0.160073520
21.100000,-5.822277014e-05,1.048009863e-04,0.159676375
21.200000,-5.818265434e-05,1.047287778e-04,0.159363483
21.300000,-5.814521521e-05,1.046613874e-04,0.159076070
21.400000,-5.810777608e-05,1.045939969e-04,0.158788658
21.500000,-5.807033695e-05,1.045266065e-04,0.158501245
21.600000,-5.803289781e-05,1.044592161e-04,0.158213832
21.700000,-5.799545868e-05,1.043918256e-04,0.157926419
21.800000,-5.795801955e-05,1.043244352e-04,0.157639006
21.900000,-5.792058042e-05,1.042570448e-04,0.157351593
22.000000,-5.788314129e-05,1.041896543e-04,0.157064180
22.100000,-5.784570215e-05,1.041222639e-04,0.156776767
22.200000,-5.780826302e-05,1.040548734e-04,0.156489355
22.300000,-5.777082389e-05,1.039874830e-04,0.156201942
22.400000,-5.773338476e-05,1.039200926e-04,0.155914529
22.500000,-5.769594562e-05,1.038527021e-04,0.155627116
22.600000,-5.765850649e-05,1.037853117e-04,0.155339703
22.700000,-5.762106736e-05,1.037179212e-04,0.155052290
22.800000,-5.758362823e-05,1.036505308e-04,0.154764877
22.900000,-5.754618909e-05,1.035831404e-04,0.154477464
23.000000,-5.750874996e-05,1.035157499e-04,0.154190052
23.100000,-5.747131083e-05,1.034483595e-04,0.153902639
23.200000,-5.743387170e-05,1.033809691e-04,0.153615226
23.300000,-5.739643257e-05,1.033135786e-04,0.153327813
23.400000,-5.735899343e-05,1.032461882e-04,0.153040400
23.500000,-5.732155430e-05,1.031787977e-04,0.152752987
23.600000,-5.728411517e-05,1.031114073e-04,0.152465574
23.700000,-5.724667604e-05,1.030440169e-04,0.152178162
23.800000,-5.720923690e-05,1.029766264e-04,0.151890749
23.900000,-5.717179777e-05,1.029092360e-04,0.151603336
24.000000,-5.713435864e-05,1.028418456e-04,0.151315923
24.100000,-5.709691951e-05,1.027744551e-04,0.151028510
24.200000,-5.705948037e-05,1.027070647e-04,0.150741097
24.300000,-5.702204124e-05,1.026396742e-04,0.150453684
24.400000,-5.698460211e-05,1.025722838e-04,0.150166271
24.500000,-5.694716298e-05,1.025048934e-04,0.149878859
24.600000,-5.690972385e-05,1.024375029e-04,0.149591446
24.700000,-5.687228471e-05,1.023701125e-04,0.149304033
24.800000,-5.683484558e-05,1.023027220e-04,0.149016620
24.900000,-5.679740645e-05,1.022353316e-04,0.148729207
25.000000,-5.675996732e-05,1.021679412e-04,0.148441794
25.100000,-4.651464487e-04,8.372636077e-04,0.218252040
25.200000,-4.693205456e-04,8.447769820e-04,1.447932566
25.300000,-4.462019301e-04,8.031634742e-04,1.688879558
25.400000,-4.401490925e-04,7.922683666e-04,1.725936997
25.500000,-4.355532207e-04,7.839957972e-04,1.747933404
25.600000,-4.318262025e-04,7.772871645e-04,1.761951990
25.700000,-4.285952247e-04,7.714714045e-04,1.771952429
25.800000,-4.257588580e-04,7.663659444e-04,1.779041533
25.900000,-4.232854827e-04,7.619138689e-04,1.783947482
26.000000,-4.209848845e-04,7.577727921e-04,1.787814290
26.100000,-4.188825987e-04,7.539886777e-04,1.790841300
26.200000,-4.170366102e-04,7.506658984e-04,1.792782962
26.300000,-4.151906217e-04,7.473431191e-04,1.794724623
26.400000,-4.135809891e-04,7.444457803e-04,1.796014196
26.500000,-4.121438121e-04,7.418588617e-04,1.796827977
26.600000,-4.107066351e-04,7.392719431e-04,1.797641757
26.700000,-4.092761340e-04,7.366970412e-04,1.798446359
26.800000,-4.082126300e-04,7.347827340e-04,1.798746378
26.900000,-4.071491261e-04,7.328684269e-04,1.799046396
27.000000,-4.060856221e-04,7.309541198e-04,1.799346414
27.100000,-4.050221181e-04,7.290398126e-04,1.799646432
27.200000,-5.316034095e-06,9.568861372e-06,1.799605298
27.300000,-5.598403773e-06,1.007712679e-05,1.799553442
27.400000,-5.884592582e-06,1.059226665e-05,1.799499393
27.500000,-6.178567042e-06,1.112142068e-05,1.799440872
27.600000,-6.485340664e-06,1.167361320e-05,1.799371038
27.700000,-6.795415552e-06,1.223174799e-05,1.799298286
27.800000,-7.105490441e-06,1.278988279e-05,1.799225534
27.900000,-7.438591826e-06,1.338946529e-05,1.799127510
28.000000,-7.780354236e-06,1.400463762e-05,1.799019980
28.100000,-8.122116646e-06,1.461980996e-05,1.798912451
28.200000,-8.463879055e-06,1.523498230e-05,1.798804922
28.300000,-8.805641465e-06,1.585015464e-05,1.798697392
28.400000,-9.147403874e-06,1.646532697e-05,1.798589863
28.500000,-9.526961578e-06,1.714853084e-05,1.798414424
28.600000,-9.932772282e-06,1.787899011e-05,1.798191816
28.700000,-1.033858299e-05,1.860944937e-05,1.797969207
28.800000,-1.074439369e-05,1.933990864e-05,1.797746598
28.900000,-1.115020439e-05,2.007036791e-05,1.797523990
29.000000,-1.155601510e-05,2.080082717e-05,1.797301381
29.100000,-1.196182580e-05,2.153128644e-05,1.797078772
29.200000,-1.236763650e-05,2.226174571e-05,1.796856163
29.300000,-1.277344721e-05,2.299220497e-05,1.796633555
29.400000,-1.317925791e-05,2.372266424e-05,1.796410946
29.500000,-1.358506861e-05,2.445312351e-05,1.796188337
29.600000,-1.399087932e-05,2.518358277e-05,1.795965729
29.700000,-1.444391359e-05,2.599904446e-05,1.795543412
29.800000,-1.499870838e-05,2.699767508e-05,1.794690750
29.900000,-1.555350316e-05,2.799630569e-05,1.793838088
30.000000,-1.610829795e-05,2.899493630e-05,1.792985427
30.100000,-1.666309273e-05,2.999356691e-05,1.792132765
30.200000,-1.721788751e-05,3.099219753e-05,1.791280104
30.300000,-1.777268230e-05,3.199082814e-05,1.790427442
30.400000,-1.832747708e-05,3.298945875e-05,1.789574780
30.500000,-1.888227187e-05,3.398808936e-05,1.788722119
30.600000,-1.943706665e-05,3.498671997e-05,1.787869457
30.700000,-1.999186144e-05,3.598535059e-05,1.787016796
30.800000,-2.054665622e-05,3.698398120e-05,1.786164134
30.900000,-2.110145101e-05,3.798261181e-05,1.785311472
31.000000,-2.165624579e-05,3.898124242e-05,1.784458811
31.100000,-2.221104058e-05,3.997987304e-05,1.783606149
31.200000,-2.276583536e-05,4.097850365e-05,1.782753488
31.300000,-2.332063014e-05,4.197713426e-05,1.781900826
31.400000,-2.387542493e-05,4.297576487e-05,1.781048164
31.500000,-2.443021971e-05,4.397439548e-05,1.780195503
31.600000,-2.498501450e-05,4.497302610e-05,1.779342841
31.700000,-2.553980928e-05,4.597165671e-05,1.778490180
31.800000,-2.609460407e-05,4.697028732e-05,1.777637518
31.900000,-2.664939885e-05,4.796891793e-05,1.776784856
32.000000,-2.720419364e-05,4.896754855e-05,1.775932195
32.100000,-2.775898842e-05,4.996617916e-05,1.775079533
32.200000,-2.845411556e-05,5.121740800e-05,1.773222025
32.300000,-2.919099477e-05,5.254379059e-05,1.771065552
32.400000,-2.992787399e-05,5.387017318e-05,1.768909078
32.500000,-3.066475320e-05,5.519655577e-05,1.766752605
32.600000,-3.140163242e-05,5.652293835e-05,1.764596132
32.700000,-3.218019342e-05,5.792434815e-05,1.762013072
32.800000,-3.313111643e-05,5.963600958e-05,1.757665997
32.900000,-3.408203945e-05,6.134767101e-05,1.753318923
33.000000,-3.503296247e-05,6.305933244e-05,1.748971848
33.100000,-3.598388548e-05,6.477099387e-05,1.744624773
33.200000,-3.693480850e-05,6.648265530e-05,1.740277699
33.300000,-3.788573152e-05,6.819431673e-05,1.735930624
33.400000,-3.883665453e-05,6.990597816e-05,1.731583550
33.500000,-3.978757755e-05,7.161763959e-05,1.727236475
33.600000,-4.073850057e-05,7.332930102e-05,1.722889400
33.700000,-4.168942359e-05,7.504096245e-05,1.718542326
33.800000,-4.265479116e-05,7.677862409e-05,1.714027331
33.900000,-4.394315835e-05,7.909768503e-05,1.705757410
34.000000,-4.523152555e-05,8.141674598e-05,1.697487490
34.100000,-4.651989274e-05,8.373580693e-05,1.689217570
34.200000,-4.835440172e-05,8.703792310e-05,1.673735833
34.300000,-5.026740611e-05,9.048133099e-05,1.657217563
34.400000,-5.218041049e-05,9.392473888e-05,1.640699292
34.500000,-5.409341488e-05,9.736814678e-05,1.624181022
34.600000,-5.600641926e-05,1.008115547e-04,1.607662751
34.700000,-5.791942364e-05,1.042549626e-04,1.591144481
34.800000,-6.041143830e-05,1.087405889e-04,1.566433923
34.900000,-6.373411055e-05,1.147213990e-04,1.529870809
35.000000,-6.832326200e-05,1.229818716e-04,1.475008233
35.100000,-7.367824608e-05,1.326208430e-04,1.408515806
35.200000,-8.385366220e-05,1.509365920e-04,1.270214186
35.300000,-1.084747309e-04,1.952545157e-04,0.923530333
35.400000,-8.054736195e-05,1.449852515e-04,0.383988722
35.500000,-7.174846837e-05,1.291472431e-04,0.286148561
35.600000,-7.077742138e-05,1.273993585e-04,0.275614716
35.700000,-7.037671496e-05,1.266780869e-04,0.272009661
35.800000,-7.014929780e-05,1.262687360e-04,0.268938103
35.900000,-6.983021551e-05,1.256943879e-04,0.266018221
36.000000,-6.951113321e-05,1.251200398e-04,0.263098340
36.100000,-6.927264529e-05,1.246907615e-04,0.260518614
36.200000,-6.904970062e-05,1.242894611e-04,0.258004491
36.300000,-6.882675595e-05,1.238881607e-04,0.255490367
36.400000,-6.860386148e-05,1.234869507e-04,0.253167656
36.500000,-6.838102696e-05,1.230858485e-04,0.251073530
36.600000,-6.815819244e-05,1.226847464e-04,0.248979404
36.700000,-6.793535792e-05,1.222836443e-04,0.246885278
36.800000,-6.771252340e-05,1.218825421e-04,0.244791152
36.900000,-6.748968888e-05,1.214814400e-04,0.242697027
37.000000,-6.730412170e-05,1.211474191e-04,0.240878692
37.100000,-6.714782925e-05,1.208660926e-04,0.239277001
37.200000,-6.699153679e-05,1.205847662e-04,0.237675309
37.300000,-6.683524434e-05,1.203034398e-04,0.236073618
37.400000,-6.667895188e-05,1.200221134e-04,0.234471927
37.500000,-6.652265943e-05,1.197407870e-04,0.232870235
37.600000,-6.636636697e-05,1.194594605e-04,0.231268544
37.700000,-6.621007452e-05,1.191781341e-04,0.229666853
37.800000,-6.605378206e-05,1.188968077e-04,0.228065161
37.900000,-6.589748960e-05,1.186154813e-04,0.226463470
38.000000,-6.576994575e-05,1.183859023e-04,0.225300343
38.100000,-6.564455950e-05,1.181602071e-04,0.224170130
38.200000,-6.551917326e-05,1.179345119e-04,0.223039918
38.300000,-6.539378701e-05,1.177088166e-04,0.221909705
38.400000,-6.526840076e-05,1.174831214e-04,0.220779492
38.500000,-6.514301452e-05,1.172574261e-04,0.219649280
38.600000,-6.501762827e-05,1.170317309e-04,0.218519067
38.700000,-6.489224203e-05,1.168060356e-04,0.217388855
38.800000,-6.476685578e-05,1.165803404e-04,0.216258642
38.900000,-6.464146953e-05,1.163546452e-04,0.215128430
39.000000,-6.451608329e-05,1.161289499e-04,0.213998217
39.100000,-6.439069704e-05,1.159032547e-04,0.212868004
39.200000,-6.426531080e-05,1.156775594e-04,0.211737792
39.300000,-6.413992455e-05,1.154518642e-04,0.210607579
39.400000,-6.401453830e-05,1.152261689e-04,0.209477367
39.500000,-6.388915206e-05,1.150004737e-04,0.208347154
39.600000,-6.376376581e-05,1.147747785e-04,0.207216942
39.700000,-6.363837957e-05,1.145490832e-04,0.206086729
39.800000,-6.354350965e-05,1.143783174e-04,0.205213112
39.900000,-6.346026189e-05,1.142284714e-04,0.204437219
40.000000,-6.337701413e-05,1.140786254e-04,0.203661326
40.100000,-6.329376637e-05,1.139287795e-04,0.202885433
40.200000,-6.321051862e-05,1.137789335e-04,0.202109540
40.300000,-6.312727086e-05,1.136290875e-04,0.201333647
40.400000,-6.304402310e-05,1.134792416e-04,0.200557755
40.500000,-6.296077534e-05,1.133293956e-04,0.199781862
40.600000,-6.287752758e-05,1.131795496e-04,0.199005969
40.700000,-6.279427982e-05,1.130297037e-04,0.198230076
40.800000,-6.271103206e-05,1.128798577e-04,0.197454183
40.900000,-6.262778430e-05,1.127300117e-04,0.196678290
41.000000,-6.254453654e-05,1.125801658e-04,0.195902397
41.100000,-6.246128878e-05,1.124303198e-04,0.195126504
41.200000,-6.237804103e-05,1.122804738e-04,0.194350612
41.300000,-6.229479327e-05,1.121306279e-04,0.193574719
41.400000,-6.221154551e-05,1.119807819e-04,0.192798826
41.500000,-6.212829775e-05,1.118309359e-04,0.192022933
41.600000,-6.204504999e-05,1.116810900e-04,0.191247040
41.700000,-6.196180223e-05,1.115312440e-04,0.190471147
41.800000,-6.187855447e-05,1.113813980e-04,0.189695254
41.900000,-6.179825246e-05,1.112368544e-04,0.188974795
42.000000,-6.172574240e-05,1.111063363e-04,0.188400965
42.100000,-6.165323234e-05,1.109758182e-04,0.187827135
42.200000,-6.158072229e-05,1.108453001e-04,0.187253306
42.300000,-6.150821223e-05,1.107147820e-04,0.186679476
42.400000,-6.143570217e-05,1.105842639e-04,0.186105646
42.500000,-6.136319211e-05,1.104537458e-04,0.185531816
42.600000,-6.129068206e-05,1.103232277e-04,0.184957986
42.700000,-6.121817200e-05,1.101927096e-04,0.184384157
42.800000,-6.114566194e-05,1.100621915e-04,0.183810327
42.900000,-6.107315189e-05,1.099316734e-04,0.183236497
43.000000,-6.100064183e-05,1.098011553e-04,0.182662667
43.100000,-6.092813177e-05,1.096706372e-04,0.182088838
43.200000,-6.085562172e-05,1.095401191e-04,0.181515008
43.300000,-6.078311166e-05,1.094096010e-04,0.180941178
43.400000,-6.071060160e-05,1.092790829e-04,0.180367348
43.500000,-6.064989883e-05,1.091698179e-04,0.179842228
43.600000,-6.059591965e-05,1.090726554e-04,0.179344844
43.700000,-6.054194046e-05,1.089754928e-04,0.178847460
43.800000,-6.048796128e-05,1.088783303e-04,0.178350076
43.900000,-6.043398209e-05,1.087811678e-04,0.177852692
44.000000,-6.038000291e-05,1.086840052e-04,0.177355309
44.100000,-6.032602373e-05,1.085868427e-04,0.176857925
44.200000,-6.027204454e-05,1.084896802e-04,0.176360541
44.300000,-6.021806536e-05,1.083925176e-04,0.175863157
44.400000,-6.016408618e-05,1.082953551e-04,0.175365773
44.500000,-6.011010699e-05,1.081981926e-04,0.174868389
44.600000,-6.005612781e-05,1.081010301e-04,0.174371006
44.700000,-6.000214862e-05,1.080038675e-04,0.173873622
44.800000,-5.994816944e-05,1.079067050e-04,0.173376238
44.900000,-5.989419026e-05,1.078095425e-04,0.172878854
45.000000,-5.984021107e-05,1.077123799e-04,0.172381470
45.100000,-4.701158446e-04,8.462085203e-04,0.267822564
45.200000,-4.584159086e-04,8.251486356e-04,1.576790473
45.300000,-4.451423616e-04,8.012562509e-04,1.696346095
45.400000,-4.393759401e-04,7.908766922e-04,1.730202538
45.500000,-4.349077751e-04,7.828339951e-04,1.750707062
45.600000,-4.313167475e-04,7.763701454e-04,1.763692979
45.700000,-4.281800327e-04,7.707240588e-04,1.773018769
45.800000,-4.253265547e-04,7.655877984e-04,1.780064415
45.900000,-4.229365824e-04,7.612858483e-04,1.784530876
46.000000,-4.206592346e-04,7.571866223e-04,1.788370636
46.100000,-4.186170029e-04,7.535106052e-04,1.791143762
46.200000,-4.167616318e-04,7.501709373e-04,1.793069173
46.300000,-4.149062608e-04,7.468312694e-04,1.794994583
46.400000,-4.133510064e-04,7.440318116e-04,1.796145125
